"Name","State","Notes","User","Tags","Created","Runtime","Sweep","checkpoint_step","layer","method","shuffle_labels","train_dataset_group","dataset/num_samples","labels/max","labels/mean","labels/min","labels/std","magnitude/combined_mean","magnitude/test_mean","magnitude/test_norm_mean_after","magnitude/test_norm_std_after","magnitude/train_mean","magnitude/train_norm_mean_after","magnitude/train_norm_std_after","model/input_dim","model/output_dim","normalize_features","test/mae","test/mse","test/pearson","test/r2","test/rmse","train/final_mae","train/final_mse","train/method"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_34_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_34_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:47.000Z","2","","0","34","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4293320227581592000","4293778174174560000","1","2.828711309632581e-8","4293123689878126600","1","2.3760861722621485e-8","8192","1","true","1.7731229066848757","4.420926094055176","0.12541569570165698","0.014673216555790902","2.1025998416377703","1.6638954877853394","3.837798595428467","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_33_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_33_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:40.000Z","2","","0","33","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_32_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_32_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:33.000Z","2","","0","32","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_31_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_31_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:25.000Z","2","","0","31","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_30_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_30_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:18.000Z","2","","0","30","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_29_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_29_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:11.000Z","2","","0","29","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_28_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_28_test_shuffle_labels_False","finished","-","","","2025-08-15T21:13:04.000Z","2","","0","28","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_27_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_27_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:56.000Z","2","","0","27","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_26_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_26_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:49.000Z","2","","0","26","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_25_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_25_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:41.000Z","2","","0","25","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_24_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_24_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:34.000Z","2","","0","24","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_23_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_23_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:27.000Z","2","","0","23","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","4280399866443596000","4280871007176098000","1","2.653566433252763e-8","4280197006548271000","1","2.4614816851453725e-8","8192","1","true","1.7723639011383057","4.418212413787842","0.12755265650287875","0.015278015905181186","2.1019544271434243","1.663032054901123","3.8357789516448975","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_22_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_22_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:19.000Z","2","","0","22","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","38519.7578125","38534.0078125","1","3.5330593561866415e-8","38513.62109375","1","3.5592965019759504e-8","8192","1","true","1.7598284482955933","4.273997783660889","0.2269035349467017","0.04742019069010972","2.0673649372234424","1.636551022529602","3.7716400623321538","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_21_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_21_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:12.000Z","2","","0","21","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","15869.5986328125","15875.3681640625","1","2.828711309632581e-8","15867.1181640625","1","2.5975761985819193e-8","8192","1","true","1.7421133518218994","4.227366924285889","0.25651768993052615","0.05781311908444042","2.056056157862885","1.631773829460144","3.7652554512023926","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_20_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_20_test_shuffle_labels_False","finished","-","","","2025-08-15T21:12:04.000Z","3","","0","20","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","127.22875213623048","127.21050262451172","1","3.960195726904203e-8","127.23658752441406","1","3.63584931051264e-8","8192","1","true","1.5874019861221311","3.5142123699188232","0.46611507919969497","0.21675959660925093","1.874623260796372","1.3923532962799072","2.918299913406372","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_19_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_19_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:57.000Z","2","","0","19","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","82.9621353149414","82.94593048095703","1","4.7670287273149376e-8","82.96910858154297","1","5.664325541943072e-8","8192","1","true","1.575859308242798","3.3951542377471924","0.49475027563529195","0.24329490763849937","1.8425944311614513","1.38562273979187","2.8939993381500244","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_18_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_18_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:49.000Z","3","","0","18","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","60.94269943237305","60.912452697753906","1","4.3822204531807074e-8","60.95571517944336","1","4.14882634913738e-8","8192","1","true","1.565343976020813","3.4090583324432373","0.49262748285321567","0.24019621480168896","1.8463635428710232","1.4012625217437744","2.949026107788086","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_17_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_17_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:42.000Z","2","","0","17","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","39.924922943115234","39.90825653076172","1","3.7951142672909555e-8","39.932090759277344","1","4.1818850604613544e-8","8192","1","true","1.5649324655532837","3.4198317527770996","0.4889142356513206","0.23779497142736697","1.8492787114918885","1.410726547241211","2.915459394454956","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_16_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_16_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:34.000Z","3","","0","16","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","29.57402610778809","29.5560359954834","1","3.298815798302712e-8","29.58176612854004","1","3.4212099819797004e-8","8192","1","true","1.606447458267212","3.638728141784668","0.43519598417424216","0.18900794646294097","1.907545056292162","1.4443145990371704","3.0659120082855225","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_15_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_15_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:27.000Z","2","","0","15","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","26.734819412231445","26.707056045532227","1","4.561159983040852e-8","26.746761322021484","1","4.575009882046288e-8","8192","1","true","1.657315373420715","3.8918569087982178","0.36750314051289856","0.13259107438713358","1.9727789812338885","1.449005126953125","3.1234476566314697","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_14_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_14_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:20.000Z","2","","0","14","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","25.976036071777344","25.95230484008789","1","4.3822204531807074e-8","25.98624610900879","1","3.82052611769268e-8","8192","1","true","1.6404001712799072","3.740623712539673","0.4079132818996631","0.16629757770201004","1.9340692108969817","1.4609816074371338","3.154829978942871","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_13_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_13_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:13.000Z","2","","0","13","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","21.477922439575195","21.4598331451416","1","4.3085645273777124e-8","21.48570442199707","1","4.2472311889696364e-8","8192","1","true","1.6463820934295654","3.725889444351196","0.41198784664373544","0.16958150948848685","1.9302563157133297","1.460617184638977","3.1517512798309326","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_12_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_12_test_shuffle_labels_False","finished","-","","","2025-08-15T21:11:06.000Z","2","","0","12","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","18.549785614013672","18.533437728881836","1","4.665229980105323e-8","18.55681800842285","1","4.619937499228399e-8","8192","1","true","1.6431678533554075","3.724503517150879","0.4122817842606584","0.16989028192228395","1.929897281502536","1.4586169719696045","3.1330442428588867","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_11_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_11_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:58.000Z","3","","0","11","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","18.71252059936523","18.697959899902344","1","5.028427096931409e-8","18.71878433227539","1","4.4838046164841217e-8","8192","1","true","1.6104573011398315","3.6161351203918457","0.4408684512341759","0.19404334530145664","1.901613819993914","1.452040195465088","3.1328163146972656","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_10_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_10_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:51.000Z","2","","0","10","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","15.97948169708252","15.973238945007324","1","4.3822204531807074e-8","15.982166290283203","1","4.0819053026552865e-8","8192","1","true","1.5819945335388184","3.568060398101806","0.4529936193788442","0.2047580980304375","1.88893101994271","1.4649115800857544","3.1760997772216797","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_9_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_9_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:44.000Z","2","","0","9","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","10.647400856018066","10.636759757995604","1","2.771559692860137e-8","10.651978492736816","1","3.104697299249892e-8","8192","1","true","1.5781141519546509","3.613813638687134","0.4428651392059046","0.1945607643193139","1.901003324217802","1.3787482976913452","2.876152515411377","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_8_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_8_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:36.000Z","3","","0","8","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","11.62893009185791","11.627198219299316","1","4.525938024357856e-8","11.629674911499023","1","4.2634113128769975e-8","8192","1","true","1.607231378555298","3.6680901050567623","0.4279466761003083","0.18246361307744088","1.9152258626743643","1.4729124307632446","3.1686947345733643","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_7_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_7_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:29.000Z","2","","0","7","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","9.423961639404297","9.420577049255373","1","3.919577196143109e-8","9.42541790008545","1","3.8385053358069854e-8","8192","1","true","1.6573503017425537","3.8920745849609375","0.370325025736233","0.13254254337551075","1.9728341503940308","1.593681573867798","3.518126964569092","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_6_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_6_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:22.000Z","2","","0","6","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","6.475452423095703","6.473012447357178","1","3.0466150491292865e-8","6.47650146484375","1","3.0600229905530796e-8","8192","1","true","1.7063356637954712","4.11018705368042","0.2899898521228656","0.08392991141497186","2.0273596261345492","1.5614713430404663","3.459228515625","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_5_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_5_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:14.000Z","3","","0","5","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","5.90594482421875","5.902141571044922","1","4.3085645273777124e-8","5.907581806182861","1","3.8742129504498735e-8","8192","1","true","1.7830054759979248","4.363737106323242","0.19015350721391025","0.027419286248529517","2.088955984774031","1.6102213859558103","3.632462739944458","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_4_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_4_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:07.000Z","2","","0","4","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","7.2555060386657715","7.252086162567139","1","2.9396829859251742e-8","7.256977081298828","1","3.5398993958324354e-8","8192","1","true","1.7862073183059692","4.423892974853516","0.13480182538586244","0.014011858969370404","2.103305250041828","1.6264857053756714","3.730595588684082","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_3_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_3_test_shuffle_labels_False","finished","-","","","2025-08-15T21:10:00.000Z","2","","0","3","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","7.4583563804626465","7.455623626708984","1","4.0796251710162323e-8","7.459532260894775","1","3.5977762991024065e-8","8192","1","true","1.7690356969833374","4.347409248352051","0.18482487014853136","0.03105843807841213","2.0850441837889315","1.6505093574523926","3.808202981948853","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_2_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_2_test_shuffle_labels_False","finished","-","","","2025-08-15T21:09:52.000Z","3","","0","2","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","1.107888102531433","1.1070493459701538","1","4.699408151509488e-8","1.108248949050903","1","4.2955882406658936e-8","8192","1","true","1.672879338264465","3.9267594814300537","0.35447803364857783","0.12481195764909404","1.9816052789165792","1.5465037822723389","3.3989529609680176","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_1_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_1_test_shuffle_labels_False","finished","-","","","2025-08-15T21:09:45.000Z","2","","0","1","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","0.728653073310852","0.7285544872283936","1","2.9936266798813456e-8","0.7286955118179321","1","3.1487378038264076e-8","8192","1","true","1.6399946212768557","3.756544589996338","0.4072325660984894","0.162749115136271","1.9381807423448252","1.5315604209899902","3.3496570587158203","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_0_train_test_virulence_probe_dataset_nemo2_evo2_40b_1m__layer_0_test_shuffle_labels_False","finished","-","","","2025-08-15T21:09:38.000Z","2","","0","0","closed_form","False","probe_datasets_continuous_40b","258","10.449999809265137","4.299612522125244","0","1.9681007862091064","0.5588032007217407","0.5587925314903259","1","5.713716788591228e-8","0.5588077902793884","1","5.688584181484657e-8","8192","1","true","1.757728934288025","4.3181352615356445","0.2120315658742772","0.03758297914477815","2.0780123343078705","1.6504504680633545","3.811445474624634","closed_form"